scenario,phase,wall_time,ir_raw,red_raw,ir_mean,red_mean,ac_dc_ratio,peak_to_peak,bpm,spo2_est,amb_t,contact_status,contact_label,contact_conf,signal_present,contact_warmed_up,anomaly_score,anomaly_threshold,is_anomaly,anomaly_persisting_s,severity,temp_context
normal,final_baseline,1774761870.604,130094,108413,131000,109000,0.027,3535.4,72,90.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01708,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761870.704,130837,108758,131000,109000,0.0285,3730.2,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.05099,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761870.804,129845,108200,131000,109000,0.0289,3790.1,72,89.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02649,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761870.904,128107,106591,131000,109000,0.0287,3755.7,72,85.0,24.5,GOOD,good_contact,0.93,YES,YES,0.00451,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.004,129274,107475,131000,109000,0.0283,3712.0,72,83.5,24.5,GOOD,good_contact,0.93,YES,YES,0.03692,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.104,132626,110365,131000,109000,0.0297,3884.3,72,84.8,24.5,GOOD,good_contact,0.93,YES,YES,0.00434,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.204,134263,111953,131000,109000,0.0305,3993.3,72,82.8,24.5,GOOD,good_contact,0.93,YES,YES,0.01332,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.304,132321,110365,131000,109000,0.0269,3517.5,72,79.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03772,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.404,130481,108440,131000,109000,0.0288,3772.7,72,77.6,24.5,GOOD,good_contact,0.93,YES,YES,0.0121,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.504,130409,108608,131000,109000,0.0279,3658.6,72,90.0,24.5,GOOD,good_contact,0.93,YES,YES,0.00029,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.604,130572,108478,131000,109000,0.0302,3959.3,72,73.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02269,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.704,129200,107083,131000,109000,0.027,3530.7,72,78.0,24.5,GOOD,good_contact,0.93,YES,YES,0.00442,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.804,128206,106795,131000,109000,0.0265,3469.5,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.00811,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761871.904,131574,109349,131000,109000,0.0289,3780.0,72,91.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02849,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.004,134241,111905,131000,109000,0.0291,3817.0,72,83.1,24.5,GOOD,good_contact,0.93,YES,YES,0.0414,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.104,133559,110997,131000,109000,0.0288,3768.5,72,86.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03193,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.204,130922,108737,131000,109000,0.0304,3985.3,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.01659,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.304,130567,108467,131000,109000,0.028,3670.1,72,73.0,24.5,GOOD,good_contact,0.93,YES,YES,0.025,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.404,130978,108683,131000,109000,0.0264,3458.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.02116,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.504,129532,107700,131000,109000,0.0306,4006.5,72,83.4,24.5,GOOD,good_contact,0.93,YES,YES,-0.0068,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.604,128015,106523,131000,109000,0.0287,3764.7,72,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.00858,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.704,130216,108300,131000,109000,0.0325,4264.0,72,83.2,24.5,GOOD,good_contact,0.93,YES,YES,0.0259,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.804,133743,111263,131000,109000,0.0305,3991.6,72,85.2,24.5,GOOD,good_contact,0.93,YES,YES,0.03375,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761872.904,134398,111655,131000,109000,0.0283,3706.3,72,86.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01408,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.004,131430,109452,131000,109000,0.0301,3937.1,72,78.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01673,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.104,130305,108436,131000,109000,0.0283,3709.2,72,85.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03968,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.204,130787,108784,131000,109000,0.029,3794.8,72,79.5,24.5,GOOD,good_contact,0.93,YES,YES,0.0276,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.304,129757,108044,131000,109000,0.0294,3850.1,72,86.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03842,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.404,128132,106698,131000,109000,0.0287,3753.8,72,85.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01326,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.504,129154,107497,131000,109000,0.028,3662.2,72,85.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01609,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.604,132735,110537,131000,109000,0.0268,3505.0,72,83.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02911,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.704,134594,111956,131000,109000,0.0281,3687.6,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.0292,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.804,132279,110184,131000,109000,0.0302,3959.8,72,82.2,24.5,GOOD,good_contact,0.93,YES,YES,0.00507,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761873.904,130266,108452,131000,109000,0.03,3929.9,72,87.5,24.5,GOOD,good_contact,0.93,YES,YES,0.0034,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.004,130425,108534,131000,109000,0.0315,4131.2,72,85.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02085,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.104,130325,108535,131000,109000,0.0303,3972.8,72,89.3,24.5,GOOD,good_contact,0.93,YES,YES,-0.00609,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.204,128421,107056,131000,109000,0.028,3674.0,72,87.4,24.5,GOOD,good_contact,0.93,YES,YES,0.00336,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.304,128243,106842,131000,109000,0.0295,3865.1,72,86.5,24.5,GOOD,good_contact,0.93,YES,YES,0.0544,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.404,131243,109355,131000,109000,0.0272,3558.4,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03959,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.504,134263,111736,131000,109000,0.0302,3962.5,72,84.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0139,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.604,133649,111031,131000,109000,0.028,3667.6,72,87.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03841,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.704,131009,108993,131000,109000,0.0284,3717.3,72,86.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02022,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.804,130635,108541,131000,109000,0.0294,3851.4,72,72.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01225,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761874.904,130481,108628,131000,109000,0.0275,3601.8,72,88.5,24.5,GOOD,good_contact,0.93,YES,YES,0.0219,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.004,129042,107630,131000,109000,0.0251,3284.3,72,89.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01298,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.104,127926,106610,131000,109000,0.0298,3904.5,72,86.6,24.5,GOOD,good_contact,0.93,YES,YES,0.00654,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.204,130317,108312,131000,109000,0.0295,3858.3,72,79.7,24.5,GOOD,good_contact,0.93,YES,YES,0.0067,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.304,133872,111480,131000,109000,0.0321,4208.0,72,84.1,24.5,GOOD,good_contact,0.93,YES,YES,0.0413,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.404,133959,111586,131000,109000,0.0276,3613.4,72,83.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01585,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.504,131233,109433,131000,109000,0.0307,4023.6,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.05852,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.604,130335,108392,131000,109000,0.03,3934.6,72,82.5,24.5,GOOD,good_contact,0.93,YES,YES,0.00129,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.704,130534,108818,131000,109000,0.0287,3753.4,72,98.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01948,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.804,130100,107959,131000,109000,0.0308,4033.4,72,75.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01282,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761875.904,128291,106658,131000,109000,0.0301,3945.7,72,84.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03989,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.004,128949,107533,131000,109000,0.0298,3901.3,72,88.5,24.5,GOOD,good_contact,0.93,YES,YES,0.04638,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.104,132729,110617,131000,109000,0.0301,3945.7,72,81.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01837,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.204,134742,111910,131000,109000,0.0304,3982.6,72,86.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02349,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.304,132521,110250,131000,109000,0.0306,4002.8,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.0237,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.404,130511,108546,131000,109000,0.0277,3628.2,72,82.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03886,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.504,130837,108661,131000,109000,0.0296,3881.2,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.01222,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.604,130687,108404,131000,109000,0.0292,3828.8,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.04825,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.704,128499,107082,131000,109000,0.0279,3654.7,72,87.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03488,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.804,128102,106796,131000,109000,0.028,3672.4,72,87.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02652,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761876.904,131231,109595,131000,109000,0.0295,3862.0,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.01767,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.004,134740,111855,131000,109000,0.0294,3851.3,72,87.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02932,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.104,133744,111026,131000,109000,0.0274,3586.5,72,87.8,24.5,GOOD,good_contact,0.93,YES,YES,0.02634,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.204,130930,108870,131000,109000,0.028,3670.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.01288,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.305,130001,108491,131000,109000,0.0277,3633.1,72,94.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01536,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.405,130792,108829,131000,109000,0.0274,3592.9,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01973,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.505,129202,107613,131000,109000,0.0274,3592.0,72,86.8,24.5,GOOD,good_contact,0.93,YES,YES,0.01297,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.605,128146,106513,131000,109000,0.0274,3594.3,72,83.8,24.5,GOOD,good_contact,0.93,YES,YES,0.02483,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.705,130088,108373,131000,109000,0.031,4056.8,72,89.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02235,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.805,133819,111325,131000,109000,0.0267,3495.8,72,85.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02766,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761877.905,134369,111729,131000,109000,0.0334,4370.7,72,85.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02057,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.005,131623,109396,131000,109000,0.0318,4170.4,72,90.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03987,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.105,130440,108424,131000,109000,0.0288,3773.5,72,79.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.01307,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.205,130953,108807,131000,109000,0.0294,3851.5,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.0126,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.305,130102,108135,131000,109000,0.0293,3840.1,72,81.0,24.5,GOOD,good_contact,0.93,YES,YES,0.0084,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.405,127954,106651,131000,109000,0.0288,3778.8,72,86.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0094,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.505,129499,107431,131000,109000,0.0289,3786.9,72,78.6,24.5,GOOD,good_contact,0.93,YES,YES,0.0289,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.605,133129,110460,131000,109000,0.0287,3762.9,72,89.4,24.5,GOOD,good_contact,0.93,YES,YES,0.00588,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.705,134752,111974,131000,109000,0.0292,3831.7,72,86.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02927,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.805,132863,110236,131000,109000,0.0281,3683.2,72,90.1,24.5,GOOD,good_contact,0.93,YES,YES,0.01632,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761878.905,130601,108545,131000,109000,0.0297,3896.0,72,75.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01527,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.005,130652,108668,131000,109000,0.0292,3821.2,72,81.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02302,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.105,130524,108558,131000,109000,0.0283,3704.0,72,82.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02032,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.205,128294,107087,131000,109000,0.0288,3778.1,72,88.8,24.5,GOOD,good_contact,0.93,YES,YES,0.04824,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.305,128028,106843,131000,109000,0.0299,3918.6,72,88.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01452,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.405,131668,109497,131000,109000,0.0298,3905.9,72,87.6,24.5,GOOD,good_contact,0.93,YES,YES,0.0215,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.505,133807,111864,131000,109000,0.0292,3818.8,72,79.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01403,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.605,133161,111056,131000,109000,0.0296,3879.3,72,81.4,24.5,GOOD,good_contact,0.93,YES,YES,0.04869,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.705,130685,108967,131000,109000,0.029,3803.4,72,100,24.5,GOOD,good_contact,0.93,YES,YES,0.01756,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.805,130440,108522,131000,109000,0.0282,3695.0,72,84.4,24.5,GOOD,good_contact,0.93,YES,YES,0.04856,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761879.905,130694,108644,131000,109000,0.0273,3572.3,72,75.1,24.5,GOOD,good_contact,0.93,YES,YES,0.04108,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.005,129170,107580,131000,109000,0.0292,3821.2,72,86.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02331,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.105,128258,106523,131000,109000,0.0273,3578.1,72,82.9,24.5,GOOD,good_contact,0.93,YES,YES,-0.00952,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.205,130248,108374,131000,109000,0.0309,4047.7,72,85.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01444,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.305,134051,111339,131000,109000,0.0316,4144.1,72,87.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01039,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.405,134085,111682,131000,109000,0.0308,4037.7,72,83.9,24.5,GOOD,good_contact,0.93,YES,YES,0.03766,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.505,131316,109571,131000,109000,0.029,3798.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.00058,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.605,130136,108348,131000,109000,0.0278,3640.2,72,87.3,24.5,GOOD,good_contact,0.93,YES,YES,0.04459,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.705,130811,108845,131000,109000,0.0277,3624.0,72,85.4,24.5,GOOD,good_contact,0.93,YES,YES,-5e-05,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.805,130019,108114,131000,109000,0.0303,3972.6,72,82.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0349,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761880.905,128209,106722,131000,109000,0.0291,3815.3,72,85.5,24.5,GOOD,good_contact,0.93,YES,YES,0.02808,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.005,129547,107569,131000,109000,0.0274,3589.6,72,80.4,24.5,GOOD,good_contact,0.93,YES,YES,0.00127,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.105,133106,110487,131000,109000,0.0288,3773.7,72,88.8,24.5,GOOD,good_contact,0.93,YES,YES,0.01768,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.205,134607,111907,131000,109000,0.0272,3561.9,72,85.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.00177,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.305,132021,110160,131000,109000,0.0309,4044.9,72,75.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01093,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.405,130390,108588,131000,109000,0.031,4062.8,72,89.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01664,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.505,130685,108590,131000,109000,0.026,3412.3,72,71.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03936,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.605,130451,108456,131000,109000,0.0293,3841.2,72,80.2,24.5,GOOD,good_contact,0.93,YES,YES,0.03,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.705,128670,106961,131000,109000,0.0287,3765.1,72,83.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02958,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.805,128536,106812,131000,109000,0.0274,3583.4,72,83.3,24.5,GOOD,good_contact,0.93,YES,YES,0.03137,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761881.905,131818,109426,131000,109000,0.0298,3901.2,72,94.3,24.5,GOOD,good_contact,0.93,YES,YES,0.04072,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.005,134654,111965,131000,109000,0.0294,3856.7,72,85.6,24.5,GOOD,good_contact,0.93,YES,YES,0.04612,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.105,133697,110947,131000,109000,0.0295,3862.0,72,88.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02853,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.205,130709,108846,131000,109000,0.0259,3398.4,72,94.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03566,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.305,130510,108544,131000,109000,0.0311,4069.7,72,82.1,24.5,GOOD,good_contact,0.93,YES,YES,0.01593,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.405,130658,108866,131000,109000,0.0307,4015.9,72,98.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01394,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.505,128808,107554,131000,109000,0.0274,3586.3,72,90.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02594,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.605,128256,106446,131000,109000,0.0294,3855.0,72,82.0,24.5,GOOD,good_contact,0.93,YES,YES,0.00676,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.705,130768,108399,131000,109000,0.0297,3895.0,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.00934,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.805,133420,111286,131000,109000,0.0275,3608.7,72,81.6,24.5,GOOD,good_contact,0.93,YES,YES,0.04259,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761882.905,133936,111694,131000,109000,0.0297,3884.3,72,82.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02333,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.005,131086,109440,131000,109000,0.0305,3994.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03306,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.105,130278,108261,131000,109000,0.0292,3825.2,72,79.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02881,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.205,130606,108788,131000,109000,0.0279,3657.9,72,93.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.00512,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.305,129800,108056,131000,109000,0.0309,4043.8,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.03579,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.405,128168,106614,131000,109000,0.0299,3911.6,72,84.7,24.5,GOOD,good_contact,0.93,YES,YES,0.04741,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.505,128958,107415,131000,109000,0.0308,4030.2,72,86.7,24.5,GOOD,good_contact,0.93,YES,YES,0.03221,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.605,132747,110615,131000,109000,0.0298,3910.3,72,82.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01086,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.705,134597,111939,131000,109000,0.0315,4130.5,72,85.4,24.5,GOOD,good_contact,0.93,YES,YES,0.03411,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.805,132596,110255,131000,109000,0.0298,3904.2,72,86.4,24.5,GOOD,good_contact,0.93,YES,YES,0.00416,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761883.905,130104,108529,131000,109000,0.0296,3879.9,72,94.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01895,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.005,130143,108533,131000,109000,0.0298,3907.6,72,93.6,24.5,GOOD,good_contact,0.93,YES,YES,0.0269,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.105,130301,108452,131000,109000,0.0294,3853.3,72,86.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02274,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.205,128605,106998,131000,109000,0.0292,3830.1,72,84.9,24.5,GOOD,good_contact,0.93,YES,YES,0.02924,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.305,128260,106962,131000,109000,0.0281,3682.2,72,87.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02749,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.405,131261,109394,131000,109000,0.0304,3984.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.0359,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.505,134485,111803,131000,109000,0.0295,3870.7,72,85.8,24.5,GOOD,good_contact,0.93,YES,YES,0.01011,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.605,133640,110803,131000,109000,0.0284,3723.0,72,89.5,24.5,GOOD,good_contact,0.93,YES,YES,0.01304,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.705,131105,108857,131000,109000,0.0309,4047.5,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.04668,-0.05826,NO,,NORMAL,STABLE
normal,final_baseline,1774761884.805,130431,108321,131000,109000,0.0279,3649.2,72,74.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01751,-0.05826,NO,,NORMAL,STABLE
